Time,Open,High,Low,Last,Change,Volume
"02/25/20 19:45",1398.79,1398.79,1398.79,1398.79,1.95,100
"02/25/20 19:25",1396.84,1396.84,1396.84,1396.84,1.8399999999999,160
"02/25/20 19:15",1395,1395,1395,1395,-2,600
"02/25/20 18:40",1397,1397,1397,1397,2.8,100
"02/25/20 18:35",1395.04,1395.04,1394.2,1394.2,-2.49,200
"02/25/20 18:25",1396.69,1396.69,1396.69,1396.69,9.99,250
"02/25/20 18:00",1386.7,1386.7,1386.7,1386.7,2.7,231
"02/25/20 17:50",1384,1384,1384,1384,-5.1199999999999,100
"02/25/20 17:20",1389.12,1389.12,1389.12,1389.12,-0.88000000000011,100
"02/25/20 17:15",1390,1390,1390,1390,-0.86999999999989,100
"02/25/20 17:10",1390.6,1390.87,1390.48,1390.87,-9.7710000000002,300
"02/25/20 17:05",1400.641,1400.641,1400.641,1400.641,8.5810000000001,269
"02/25/20 17:00",1391.5,1392.06,1391.5,1392.06,5.74,200
"02/25/20 16:55",1386.32,1386.32,1386.32,1386.32,0,12500
"02/25/20 16:50",1394.54,1394.54,1386.32,1386.32,0,3062
"02/25/20 16:40",1386.32,1386.32,1386.32,1386.32,-5.28,5531
"02/25/20 16:35",1391.6,1391.6,1391.6,1391.6,3.9599999999998,100
"02/25/20 16:30",1387.64,1387.64,1387.64,1387.64,-0.25,100
"02/25/20 16:20",1389.99,1389.99,1387.89,1387.89,3.8900000000001,365
"02/25/20 16:10",1385.86,1386.32,1384,1384,-2.3199999999999,1249
"02/25/20 16:05",1387.42,1387.42,1386.32,1386.32,0,1600
"02/25/20 16:00",1386.32,1386.32,1386.32,1386.32,0.099999999999909,197287
"02/25/20 15:55",1384.08,1387.75,1382.41,1386.22,1.78,104076
"02/25/20 15:50",1386.42,1389.7,1382.75,1384.44,-1.98,52549
"02/25/20 15:45",1384.265,1391.45,1384.265,1386.42,2.8200000000002,24044
"02/25/20 15:40",1381.99,1387.57,1381.58,1383.6,3.1799999999998,17691
